Change,Current Ratio,Debt / Equity Ratio,PE Ratio,PB Ratio,RSI,Bollinger Middle,Bollinger Upper,Bollinger Lower,OBV,EMA20,Inflation,GDP
0,0.81,1.6,21.29,2.04,66.00913573,58.45050011,76.93187303,39.96912718,2237712300,60.7452046,8.002799821,2.06180457
0,0.66,1.71,22.06,2.25,66.00913573,58.45050011,76.93187303,39.96912718,2237712300,60.7452046,8.002799821,2.06180457
0,0.69,1.75,22.59,2.19,66.00913573,58.45050011,76.93187303,39.96912718,2237712300,60.7452046,8.002799821,2.06180457
1,1.75,0.1,30.67,8.54,82.239496,18.9285001,37.464305,0.392695211,3941849400,22.31653771,1.464832656,1.841876169
1,1.02,0.29,7000.69,12.97,82.67452236,20.65175009,39.97852999,1.32497019,4509363400,23.92401028,1.464832656,1.841876169
1,1.27,0.42,506.5,12.12,75.63537504,22.20850003,41.43590883,2.981091225,3714437600,25.13981869,1.622222977,2.287772842
1,1.31,0.41,362.93,11.27,77.29737568,23.79574995,42.96209738,4.629402525,4267340200,26.43031202,1.622222977,2.287772842
0,1.16,0.4,236.3,11.58,74.6646126,25.16599994,44.20225414,6.129745736,3802710200,27.50647274,1.622222977,2.287772842
1,1.37,0.39,27.3,10.71,77.49760447,26.64075003,45.79258828,7.488911769,4397649200,28.79395167,1.622222977,2.287772842
1,1.28,0.35,24.39,10.6,81.72256258,28.40149994,48.35352205,8.449477824,5011182400,30.56119422,0.118627136,2.706370303
1,1.21,0.34,27.65,11.86,84.77439187,30.4749999,51.81177248,9.138227333,5475849200,32.75727086,0.118627136,2.706370303
1,1.18,0.49,30.44,13.99,86.06155178,32.67824993,55.31020227,10.04629759,6065039700,35.05086413,0.118627136,2.706370303
1,1.09,0.4,31.21,14.79,87.21470679,34.87649984,59.11076645,10.64223324,6577035000,37.42982933,0.118627136,2.706370303
1,1.07,0.39,36.38,14.97,86.41820997,36.93774986,62.23091246,11.64458727,5909812900,39.55079804,1.261583206,1.667476026
1,0.89,0.59,33.94,16.93,80.24771019,38.80649977,64.26473381,13.34826572,5360581600,41.22405527,1.261583206,1.667476026
0,1.14,0.63,30.01,14,73.70174473,40.58124971,65.10162415,16.06087528,4784823600,42.45414518,1.261583206,1.667476026
0,1.05,0.61,28.18,13.5,74.7297572,42.20699978,66.15537859,18.25862097,5336268100,43.69851235,1.261583206,1.667476026
1,1.05,0.55,28.04,13.94,76.76407332,43.72924976,67.72826711,19.73023242,5946726700,45.09770159,2.130110004,2.241916613
1,1.23,0.71,28.75,15.18,76.57901825,45.31174984,68.76773868,21.855761,5434480500,46.35601586,2.130110004,2.241916613
0,1.37,0.67,29.15,14.45,66.63207129,46.72949982,68.56055783,24.8984418,4793212700,47.05639521,2.130110004,2.241916613
0,1.25,0.72,26.88,14.23,70.02313492,48.26024981,68.52857479,27.99192482,5362509300,48.0443576,2.130110004,2.241916613
0,1.01,0.85,18.64,14.21,70.42340528,49.73099976,68.23526339,31.22673612,6029591400,48.98203777,2.442583297,2.945385182
0,1.09,1.39,19.13,17.83,54.90699981,50.53574963,67.33859491,33.73290435,5362066900,48.9694626,2.442583297,2.945385182
0,1.01,1.7,14.81,16.89,62.7243922,51.4534996,67.51186671,35.3951325,5982586600,49.71903761,2.442583297,2.945385182
1,2.2,8.07,16.97,65.57,68.32055163,52.71374969,68.68204488,36.74545451,6845749500,51.11722465,2.442583297,2.945385182
1,1.41,-3.16,25.97,-27.26,73.87425832,54.59624958,71.41879448,37.77370468,7530493300,53.32891719,1.812210075,2.294439305
1,0.94,-1.83,30.49,-18.35,77.86419216,56.85324974,76.42216664,37.28433285,8009121900,56.23378239,1.812210075,2.294439305
1,1.31,-2.58,28.58,-23.5,79.49529433,59.38774967,81.3741075,37.40139185,8451717600,59.29913628,1.812210075,2.294439305
1,0.92,-1.79,29.39,-16.97,78.81400508,61.7324995,85.32886067,38.13613834,8042517400,62.02493265,1.812210075,2.294439305
0,0.68,-3.05,27.95,-15.4,55.91956135,62.65199947,85.3510541,39.95294485,7259559600,62.37874838,1.233584396,-2.767953145
0,0.7,-3.04,22.97,-10.34,60.31357485,63.65049934,86.42925307,40.87174562,8002506400,63.44648628,1.233584396,-2.767953145
0,0.95,-2.98,62.47,-9.7,66.0397498,65.10449924,89.60602357,40.60297492,8505196300,65.58682075,1.233584396,-2.767953145
1,1.06,-3.24,106.16,-12.63,73.16246101,67.45199947,97.84678723,37.05721172,8914214800,69.52902862,1.233584396,-2.767953145
1,1.06,-3.15,180.1,-15.14,73.8058002,69.93049927,105.1015322,34.75946632,9316732300,73.31388271,4.697858864,5.946623245
1,1.07,-3.07,129.93,-16.9,74.53496541,72.6649992,111.7168659,33.61313252,9663976300,76.98017937,4.697858864,5.946623245
1,1.02,-3.46,47.11,-19.58,73.23837862,75.47349911,116.8049842,34.14201401,9309538300,80.15444776,4.697858864,5.946623245
1,1.2,-4.44,31.71,-25.02,75.29342652,78.54599915,122.5379774,34.55402089,9741469200,83.66069095,4.697858864,5.946623245
0,0.81,-2.81,31.24,-16.23,56.91783068,80.17499924,123.4681613,36.88183713,9110768700,84.35681574,8.002799821,2.06180457
0,0.83,-2.84,23.87,-12,49.60656688,81.07899914,123.2486404,38.90935792,8442359700,83.59807132,8.002799821,2.06180457
0,0.84,-2.76,21.81,-10.49,53.10799268,82.60649929,122.8700925,42.34290609,8893927500,83.66111235,8.002799821,2.06180457
1,0.77,-2.73,29.46,-11.1,58.9403776,84.69499912,123.835863,45.55413526,9344979700,85.14100612,8.002799821,2.06180457
1,0.75,-2.75,34.29,-13.13,58.9403776,84.69499912,123.835863,45.55413526,9344979700,85.14100612,8.002799821,2.06180457
1,0.77,-2.88,33.67,-14.07,58.9403776,84.69499912,123.835863,45.55413526,9344979700,85.14100612,8.002799821,2.06180457
1,4.41,0.32,21.45,2.84,61.08037425,52.77299976,69.87855869,35.66744084,-60817600,56.49154099,1.464832656,1.841876169
1,3.95,0.32,28.72,2.93,65.74765266,54.53249969,73.17083277,35.89416662,23190900,58.26758464,1.464832656,1.841876169
1,3.14,0.31,28.27,3.14,69.0940572,56.90399971,76.55161298,37.25638644,124968500,60.4773386,1.622222977,2.287772842
1,2.37,0.34,39.88,3.4,70.49188921,59.13299961,80.52369362,37.7423056,225152400,62.74806823,1.622222977,2.287772842
1,2.53,0.43,46.53,3.55,66.43830003,60.8989996,83.28183386,38.51616533,144944900,64.46253792,1.622222977,2.287772842
1,2.22,0.46,47.69,3.55,72.8370346,63.09699974,89.23166756,36.96233192,232536000,67.3070583,1.622222977,2.287772842
1,1.95,0.46,69.3,4.15,70.61626522,64.84849968,93.72446748,35.97253188,155127500,69.68257655,0.118627136,2.706370303
1,2.36,0.42,52.23,4.2,72.07956208,67.1239996,98.07770847,36.17029072,226848700,72.14804542,0.118627136,2.706370303
0,2.4,0.41,38.76,4.25,70.40766431,69.32649956,101.3571829,37.29581623,134650400,74.23870762,0.118627136,2.706370303
1,2.26,0.41,30.11,4.18,69.04664696,71.28849964,104.0489775,38.52802181,41427400,76.01978332,0.118627136,2.706370303
1,2.27,0.47,24.25,4.1,75.38554753,73.61299973,109.5136348,37.71236469,155803500,78.99789928,1.261583206,1.667476026
1,3.56,0.85,24.75,4.54,79.36283262,76.66999989,117.0944685,36.2455313,246730000,82.88667095,1.261583206,1.667476026
1,2.17,0.84,27.92,4.93,75.76707782,80.13400002,121.696865,38.57113502,165611300,86.0793693,1.261583206,1.667476026
1,2.43,0.73,26.26,4.67,76.88817706,83.63899994,126.1601081,41.11789179,256699300,89.29181009,1.261583206,1.667476026
1,2.5,0.72,27.24,4.7,80.30520043,87.44749966,132.7514863,42.14351301,338397500,93.32592283,2.130110004,2.241916613
1,3.09,0.74,29.06,5.06,82.02835604,91.63149967,139.5914904,43.67150897,406915900,97.65488245,2.130110004,2.241916613
1,2.39,0.73,30.51,5.17,82.76624896,95.94949989,145.6947582,46.20424159,477858800,101.8801321,2.130110004,2.241916613
1,2.37,0.69,29.86,5.1,85.33244566,100.9504997,153.1983866,48.70261285,550087200,106.9239287,2.130110004,2.241916613
1,2.29,0.72,56.81,5.81,86.36910294,105.7344997,161.4347261,50.03427336,631635500,112.0664115,2.442583297,2.945385182
1,1.64,0.86,59.16,6.54,87.6014938,110.9434998,169.7129806,52.17401889,724622500,117.4753248,2.442583297,2.945385182
1,1.83,0.76,58.43,6.67,88.81160194,116.4479996,178.4762226,54.41977653,796035700,123.2091027,2.442583297,2.945385182
0,1.91,0.73,53.76,6.74,71.0819661,120.5284996,181.8838466,59.17315262,704898400,126.4034739,2.442583297,2.945385182
1,2.03,0.84,16.51,5,79.61768334,126.3309998,193.4892284,59.17277114,790803900,133.1764767,1.812210075,2.294439305
1,2.12,0.72,20.9,6.3,80.8228162,132.3939999,204.9631657,59.82483402,865966400,140.0720506,1.812210075,2.294439305
1,2.07,0.71,21.65,6.44,82.32010529,139.1715,216.3541971,61.98880294,931891500,147.3318556,1.812210075,2.294439305
1,2.19,0.68,23.62,6.57,78.40870625,144.952,225.0955974,64.80840267,843878800,153.2945362,1.812210075,2.294439305
0,2.51,0.87,37.73,6.14,58.09870545,148.6640003,225.5090222,71.81897843,704283200,154.5512476,1.233584396,-2.767953145
0,2.58,0.8,28.82,4.76,61.48619155,152.8950005,226.8445449,78.94545602,823563500,156.9930338,1.233584396,-2.767953145
0,2.91,1.01,42.25,5.3,67.33580456,158.6085003,231.1487192,86.0682814,904124700,161.8860777,1.233584396,-2.767953145
1,2.89,1.01,44.57,6.03,73.06814128,166.2134998,241.4620849,90.96491474,972145700,169.8054982,1.233584396,-2.767953145
1,1.93,1.07,57.59,7.04,72.52243841,173.0279999,250.3540582,95.70194155,895926800,176.8316414,4.697858864,5.946623245
1,2.27,0.97,65.08,6.79,74.76734496,180.0230003,262.0049588,98.04104185,964120400,184.7267242,4.697858864,5.946623245
1,2.12,0.92,46.98,7.08,75.30416357,187.3885002,271.6247993,103.1522011,1037659600,192.2498935,4.697858864,5.946623245
1,2.13,0.89,52.34,7.01,75.81793969,194.769001,279.8895316,109.6484704,1116683900,199.4089525,4.697858864,5.946623245
1,2.2,0.84,50.59,6.78,75.78581321,201.5540016,287.1002374,116.0077659,1023698100,205.8795291,8.002799821,2.06180457
0,1.98,0.94,50.09,6.71,52.41138055,204.5615013,285.1545546,123.9684481,933698300,205.2176684,8.002799821,2.06180457
0,2,0.85,36.18,4.8,53.23101446,207.5875008,282.9343193,132.2406822,1027409600,204.9626518,8.002799821,2.06180457
0,2.04,0.78,31.19,4.65,61.52408355,212.0700012,284.9580726,139.1819298,1118042700,208.7271616,8.002799821,2.06180457
0,1.63,0.79,39.24,5.57,61.52408355,212.0700012,284.9580726,139.1819298,1118042700,208.7271616,8.002799821,2.06180457
0,1.73,0.77,41.17,6.4,61.52408355,212.0700012,284.9580726,139.1819298,1118042700,208.7271616,8.002799821,2.06180457
1,1.7,0.56,20.43,3.91,51.85848495,28.74349995,35.6430425,21.84395739,-982412600,30.72258996,1.464832656,1.841876169
1,1.72,0.6,19.01,3.63,58.8493664,29.40149984,36.46969091,22.33330877,-672842900,31.23472411,1.464832656,1.841876169
1,1.8,0.57,21.83,4.04,58.89453405,30.06799994,37.033703,23.10229687,-455105200,31.70094096,1.622222977,2.287772842
1,1.74,0.59,21.92,4.02,60.92657379,30.8165,37.57395862,24.05904137,-284983400,32.24847046,1.622222977,2.287772842
1,1.53,0.52,23.75,4.2,61.69894175,31.47150002,38.32749667,24.61550336,-109154500,32.79147335,1.622222977,2.287772842
1,1.57,0.57,23.81,4.14,64.34062011,32.05899992,39.58485613,24.53314371,82918700,33.44847576,1.622222977,2.287772842
1,2.67,1.42,27.37,4.47,59.37298292,32.4704999,40.28609546,24.65490433,-189481700,33.85623993,0.118627136,2.706370303
0,2.66,1.44,26.04,4.26,55.53297375,32.84699984,40.59996036,25.09403932,-452459900,34.06993122,0.118627136,2.706370303
0,1.22,1.39,33.17,4.33,60.39056679,33.36949987,41.29225294,25.44674681,-30390100,34.53660455,0.118627136,2.706370303
1,1.77,0.58,36.23,4.46,63.43331994,33.94949989,42.31119446,25.58780533,230265400,35.15216602,0.118627136,2.706370303
1,1.75,1.11,30.41,5.92,70.35566571,34.90099983,44.44843477,25.3535649,555647500,36.25481683,1.261583206,1.667476026
1,1.69,1.1,32.35,6.58,74.05703238,35.8789999,47.48646326,24.27153654,794749400,37.63435825,1.261583206,1.667476026
1,2.27,2.14,30.1,8.22,69.99649311,37.03449984,49.03287556,25.03612412,574886000,38.71775254,1.261583206,1.667476026
1,1.52,2.6,26.44,9.01,75.34788231,38.33649979,52.21261041,24.46038916,804359800,40.30368077,1.261583206,1.667476026
1,1.59,3.37,29.35,12.23,68.23792419,39.43949966,53.93819233,24.94080699,586903300,41.40999671,2.130110004,2.241916613
1,1.45,3.68,26.64,12.04,65.18507213,40.46549978,54.99741421,25.93358536,400438400,42.25952101,2.130110004,2.241916613
0,1.32,3.44,23.58,11.31,68.62650895,41.5994998,56.61574515,26.58325445,569353600,43.37290003,2.130110004,2.241916613
1,1.4,4.01,24.01,12.74,73.84189475,43.05299978,59.49907676,26.60692281,715911600,45.02595713,2.130110004,2.241916613
1,1.38,3.9,26.48,13.95,72.3704933,44.29249983,61.87285786,26.71214179,542652400,46.44824684,2.442583297,2.945385182
1,1.44,3.88,24.32,13.31,77.57616749,45.99899988,65.79957865,26.19842112,705381500,48.52841389,2.442583297,2.945385182
1,1.22,3.32,24.87,14.19,79.99330018,48.06999989,70.05358569,26.08641408,879652300,50.88285067,2.442583297,2.945385182
1,1.3,3.3,25.48,14.43,64.10487769,49.39799995,71.5371314,27.25886851,684468000,52.00448392,2.442583297,2.945385182
0,1.25,4.07,21.91,14.93,66.85012735,50.92950001,73.42036563,28.43863438,881202800,53.40977137,1.812210075,2.294439305
0,1.3,3.67,21.59,14.51,69.29288871,52.59300003,75.76115738,29.42484268,1028297200,55.05836469,1.812210075,2.294439305
1,1.33,3.26,21.71,14.52,73.84277179,54.66550007,79.57377319,29.75722695,1211516400,57.37661582,1.812210075,2.294439305
1,1.39,3.81,23.85,16.49,76.49578984,56.95800018,84.25623592,29.65976445,1347474600,60.05884297,1.812210075,2.294439305
0,1.25,3.78,24.13,17.31,44.73488395,57.35300026,83.74032838,30.96567214,1034341300,58.68466755,1.233584396,-2.767953145
0,1.49,5.67,18.73,12.64,49.81230571,58.28100033,82.8565732,33.70542746,1365856800,58.30136586,1.233584396,-2.767953145
0,1.84,13.01,123.21,22.91,53.65155399,59.44350033,82.40157876,36.4854219,1561914300,58.67456923,1.233584396,-2.767953145
1,1.74,11.08,-1473.15,24.26,59.02723572,61.10650043,83.28496504,38.92803583,1745698000,60.15889617,1.233584396,-2.767953145
1,1.79,10.17,-109.29,25.85,60.8469361,62.70700035,85.12327085,40.29072986,1895416000,61.92852491,4.697858864,5.946623245
1,1.65,9.61,-167.77,29.49,60.21055309,64.05750027,86.68072592,41.43427461,1759389200,63.43533206,4.697858864,5.946623245
1,1.47,7.61,74.75,25.23,60.54719597,65.53200035,87.88251341,43.1814873,1907612600,64.87006234,4.697858864,5.946623245
0,1.38,7.13,60.39,24.73,60.57114763,66.69100056,89.21682423,44.16517688,2065187300,66.17291384,4.697858864,5.946623245
1,1.33,9.7,51.27,32.98,62.1070574,68.17750072,90.53128879,45.82371266,2229501000,67.64692219,8.002799821,2.06180457
1,1.24,9.03,41.82,31.65,63.6137783,69.89650059,91.7786864,48.01431478,2376968600,69.27197713,8.002799821,2.06180457
0,1.2,8.24,32.37,31.82,53.19258974,70.7345005,91.35718862,50.11181239,2236989400,69.4089316,8.002799821,2.06180457
0,1.2,10.35,24.74,32.09,56.34991643,71.52050037,91.75263951,51.28836124,2393273800,70.07950925,8.002799821,2.06180457
0,1.24,8.21,27.28,26.97,56.34991643,71.52050037,91.75263951,51.28836124,2393273800,70.07950925,8.002799821,2.06180457
0,1.21,7.43,25.35,24.89,56.34991643,71.52050037,91.75263951,51.28836124,2393273800,70.07950925,8.002799821,2.06180457
1,1.36,0.52,-0.6,0.37,45.96565634,22.44399986,35.37519805,9.51280168,333672300,26.52918655,1.464832656,1.841876169
1,1.44,0.56,401.55,1.52,52.98559664,22.64099979,36.11693471,9.16506488,735987500,27.20640682,1.464832656,1.841876169
1,2.11,1.42,700.38,1.72,52.40250718,22.58449974,35.87497905,9.294020429,390499900,27.76103462,1.622222977,2.287772842
1,2.12,1.44,-118.86,1.87,52.94191612,22.93449965,36.97893752,8.890061769,652606600,28.31903123,1.622222977,2.287772842
0,1.39,1.41,146.71,1.85,48.20543251,23.44199972,37.57386592,9.310133524,345106500,28.37150452,1.622222977,2.287772842
0,1.55,1.59,184.94,1.6,46.38939942,24.02599974,37.71554308,10.33645639,35141100,28.23517081,1.622222977,2.287772842
0,1.59,1.4,88.06,1.39,51.25644986,24.90249977,38.19198353,11.61301601,299219900,28.56420221,0.118627136,2.706370303
1,1.35,1.43,79.75,1.64,57.45621984,26.02199984,40.00528159,12.03871808,597289200,29.536183,0.118627136,2.706370303
1,1.41,1.39,113.43,1.96,58.29534758,26.9664999,41.95915024,11.97384956,821578200,30.51464189,0.118627136,2.706370303
1,1.43,1.36,65.4,2,57.48522668,27.65949984,43.52826312,11.79073655,522362600,31.3341997,0.118627136,2.706370303
0,1.56,1.59,47.09,1.93,56.48069481,27.95049982,44.36620956,11.53479008,245979400,31.99760918,1.261583206,1.667476026
1,1.42,1.55,25.69,1.83,60.93631506,28.39299994,45.92180021,10.86419967,521501500,33.07117026,1.261583206,1.667476026
1,1.63,1.58,32.82,2.05,63.71358242,29.85799999,48.34497888,11.37102111,696972100,34.37105892,1.261583206,1.667476026
1,1.67,1.55,29.3,2.15,70.72398895,31.86549988,53.01578994,10.71520982,943319700,36.57476743,1.261583206,1.667476026
1,1.58,1.52,33.73,2.6,74.24064993,34.19299965,58.72084909,9.665150204,1250013100,39.24288447,2.130110004,2.241916613
1,1.04,1.6,32.87,2.82,69.21965481,36.61899958,61.52142176,11.71657739,1004499200,41.27880014,2.130110004,2.241916613
1,0.77,1.45,25.44,2.57,69.79594531,38.53099957,64.91423811,12.14776102,1231721800,43.21986677,2.130110004,2.241916613
0,0.92,1.4,23.68,2.53,70.84175275,40.71249952,67.77275859,13.65224046,1532107300,45.15226026,2.130110004,2.241916613
1,0.77,1.26,11.79,2.34,67.48217012,42.67449961,69.65532191,15.6936773,1296832400,46.66537841,2.442583297,2.945385182
0,0.78,1.33,11.67,2.28,65.72897169,44.42149963,71.0718881,17.77111116,998747900,47.91153285,2.442583297,2.945385182
1,0.76,1.2,10.81,2.16,72.05136631,46.63199968,74.1148391,19.14916027,1182643600,50.03233927,2.442583297,2.945385182
1,0.85,1.12,12.03,2.44,64.0372958,48.13049974,75.88327513,20.37772436,938089600,51.32544988,2.442583297,2.945385182
1,0.81,1.11,18.69,2.18,67.30938777,49.93399973,78.21022724,21.65777222,1155663300,53.01826403,1.812210075,2.294439305
1,0.66,1.51,18.8,2.24,70.00732297,51.95999975,81.06469177,22.85530774,1386070200,55.02985787,1.812210075,2.294439305
1,0.62,1.48,19.3,2.35,72.27130364,54.45499954,83.76896512,25.14103396,1676095000,57.29082347,1.812210075,2.294439305
1,0.66,1.47,20.05,2.42,71.8299031,57.02899942,85.24700563,28.81099322,1502944300,59.30312582,1.812210075,2.294439305
1,0.74,1.39,19.35,2.33,74.46008498,59.63949947,87.6572476,31.62175135,1831875700,61.64568541,1.233584396,-2.767953145
1,0.64,1.37,20.48,2.48,81.3788993,62.90849953,95.33346715,30.4835319,2340776000,65.69371552,1.233584396,-2.767953145
1,1.05,1.5,47.99,2.04,83.76673032,66.63599949,104.299573,28.97242596,2628629100,70.32859981,1.233584396,-2.767953145
1,0.98,1.54,46.19,2.19,87.28935825,71.42249985,117.3148359,25.53016377,2864868600,76.47349565,1.233584396,-2.767953145
1,1.1,1.59,54.63,2.56,78.70756613,75.77199993,124.6734869,26.87051292,2566563700,81.12268663,4.697858864,5.946623245
1,0.96,1.63,51.12,2.35,82.49560861,80.85,135.9021264,25.79787357,2824587200,87.19004998,4.697858864,5.946623245
0,0.94,1.6,46.14,2.68,70.66778989,84.90200005,141.2242878,28.57971224,2538102500,91.05385495,4.697858864,5.946623245
0,0.87,1.53,47.57,2.33,63.86293147,87.8255003,144.2268903,31.42411029,2213771500,93.42777384,4.697858864,5.946623245
0,0.89,1.53,47.91,2.1,67.41163258,91.01350079,148.9870533,33.03994827,2568838500,96.75370073,8.002799821,2.06180457
1,0.82,1.56,57.19,2.29,69.04953606,94.7095005,153.8740951,35.5449059,2865953600,100.3523953,8.002799821,2.06180457
1,0.85,1.54,98.17,2.41,68.82685946,98.33500042,157.8399963,38.83000456,2590650400,103.5731193,8.002799821,2.06180457
1,0.81,1.57,109.61,2.4,70.44424393,102.1595005,162.0508656,42.26813541,2927516500,107.0423461,8.002799821,2.06180457
1,0.77,1.55,67.25,2.5,70.44424393,102.1595005,162.0508656,42.26813541,2927516500,107.0423461,8.002799821,2.06180457
1,0.79,1.64,46.27,2.64,70.44424393,102.1595005,162.0508656,42.26813541,2927516500,107.0423461,8.002799821,2.06180457
1,0.9,0.9,16.95,2.86,58.23204049,52.81749954,72.18337649,33.45162259,1945211700,56.64662252,1.464832656,1.841876169
0,0.9,0.92,16.92,2.52,57.47616211,54.25449963,72.19166025,36.317339,1620568100,57.27742042,1.464832656,1.841876169
0,0.91,0.77,18.16,2.21,54.51383535,55.56049957,71.17542086,39.94557829,1211958100,57.58528498,1.622222977,2.287772842
0,0.92,0.78,20.77,2.38,51.84473632,56.48449955,70.26026736,42.70873174,866426900,57.62001981,1.622222977,2.287772842
0,1.02,0.79,25.07,2.31,56.11971201,57.28449955,70.53829084,44.03070826,1153614700,58.10192272,1.622222977,2.287772842
1,1.02,0.8,25.71,2.39,65.37791404,58.66149979,73.54661589,43.77638368,1473949900,59.79793043,1.622222977,2.287772842
1,1.16,0.91,-28.66,3.35,68.69030219,60.13499985,77.88676274,42.38323696,1790134600,61.91907988,0.118627136,2.706370303
1,1.23,0.9,-36.02,3.61,68.18847028,61.7579998,81.06989511,42.44610449,1499364300,63.79631011,0.118627136,2.706370303
1,1.14,0.91,-58.07,3.75,64.74983116,63.01900005,83.2646547,42.7733454,1190501000,65.21189997,0.118627136,2.706370303
0,1.08,0.96,-68.99,3.66,58.30025908,63.64300003,84.25991599,43.02608407,838751700,65.91648098,0.118627136,2.706370303
1,1.12,0.98,13.27,3.44,64.40343434,65.25650005,86.39744354,44.11555656,1192522700,67.47491125,1.261583206,1.667476026
0,1.16,1.13,14.2,3.8,53.53147131,66.40200005,85.85803003,46.94597007,793815700,67.69825301,1.261583206,1.667476026
0,1.05,1.1,13.51,3.83,52.65565059,67.38400002,85.1443452,49.62365483,446183400,67.79175275,1.261583206,1.667476026
0,1.02,1.16,11.83,3.58,55.11820075,68.43450012,84.66587214,52.20312811,762657800,68.21444328,1.261583206,1.667476026
0,0.94,1.16,13.09,3.27,43.43880299,68.28050003,84.94730916,51.6136909,284525700,66.97401998,2.130110004,2.241916613
0,0.96,1.33,11.1,2.81,41.81486752,67.98550014,85.54141071,50.42958958,-203008700,65.57554198,2.130110004,2.241916613
0,0.92,1.26,11.17,2.8,46.77990676,67.7625,85.65230324,49.87269676,217347900,64.9502521,2.130110004,2.241916613
1,0.96,1.29,12.46,2.97,50.96421859,68.06650009,85.56426307,50.56873711,664338300,64.97879952,2.130110004,2.241916613
1,0.96,1.14,13.61,3.4,53.59617379,68.11550026,85.62277069,50.60822983,1095547800,65.40272341,2.442583297,2.945385182
1,0.9,1.2,12.96,3.43,57.52558471,68.47850037,86.33013887,50.62686186,1414511000,66.42341668,2.442583297,2.945385182
1,0.82,1.18,14.09,3.89,63.53502653,69.69000034,89.35288861,50.02711208,1680864500,68.49832929,2.442583297,2.945385182
0,0.83,1.24,13.77,4.01,49.68437389,69.83100014,89.34761812,50.31438216,1298929900,68.26896424,2.442583297,2.945385182
1,0.83,1.18,12.65,3.29,56.26221452,70.81850033,90.3473086,51.28969206,1614498500,69.41096785,1.812210075,2.294439305
0,0.88,1.3,13.01,3.53,58.8579176,72.25150032,91.99776671,52.50523393,1940642800,71.04897097,1.812210075,2.294439305
1,0.84,1.15,13.25,3.53,65.83784153,74.46300049,98.79963445,50.12636652,2287812000,74.46430742,1.812210075,2.294439305
1,0.83,1.2,16.98,4.77,71.33336836,77.07800064,110.8751636,43.28083772,2586430400,79.58294545,1.812210075,2.294439305
1,0.89,1.16,17.1,4.74,55.44249461,77.62300072,112.0698764,43.176125,2204197600,80.85790314,1.233584396,-2.767953145
1,1.01,1.48,19.57,4.85,62.35224983,79.53800087,118.6107994,40.46520236,2564617400,84.57905525,1.233584396,-2.767953145
1,1.11,1.31,17.87,5,69.44751405,83.4760006,135.2217168,31.73028444,2821711800,91.51628791,1.233584396,-2.767953145
1,1.05,1.11,19.94,5.72,72.31202632,88.6720005,154.0770523,23.26694867,3048509200,99.6128318,1.233584396,-2.767953145
1,1.03,1.03,20.77,6.28,75.14116806,94.46150093,175.2647236,13.65827831,3298063600,108.9897057,4.697858864,5.946623245
1,1.07,1,16.72,6.91,79.67543239,103.0575012,205.2844388,0.830563642,3499325800,121.6325914,4.697858864,5.946623245
1,1.04,1.03,20.47,8.69,75.28338726,111.0620014,225.5976851,-3.473682295,3313528500,131.8361545,4.697858864,5.946623245
1,0.97,1.11,18.68,9.18,75.58179612,119.0225014,243.3669119,-5.321909105,3541666300,141.3222353,4.697858864,5.946623245
0,0.99,1.26,15.02,8.13,69.11318838,126.8740015,253.9062231,-0.158220056,3282204800,148.0744034,8.002799821,2.06180457
0,0.87,1.58,18.05,9.81,51.56063364,131.3210012,253.7413687,8.900633768,2884720600,147.4225551,8.002799821,2.06180457
0,0.82,1.67,17.93,7.15,52.86098475,135.7900013,253.7703066,17.809696,3126124700,147.5146926,8.002799821,2.06180457
0,0.86,1.73,22.36,7,52.98437621,139.979501,253.5095803,26.44942165,3419077900,147.6599594,8.002799821,2.06180457
0,0.92,1.67,27.9,6.91,52.98437621,139.979501,253.5095803,26.44942165,3419077900,147.6599594,8.002799821,2.06180457
0,0.88,1.62,26.69,6.26,52.98437621,139.979501,253.5095803,26.44942165,3419077900,147.6599594,8.002799821,2.06180457
1,2.87,0.47,18.67,3.49,62.42146184,28.24950008,40.68583493,15.81316524,1119530700,30.8068432,1.464832656,1.841876169
1,2.98,0.47,23.17,4.01,65.49128771,29.66900005,42.44572585,16.89227425,1487131500,32.05476288,1.464832656,1.841876169
1,2.92,0.48,22.23,4.45,68.01737077,31.20150003,44.63301733,17.76998274,1890618500,33.49335688,1.622222977,2.287772842
1,3.38,0.53,22.36,4.82,68.4987521,32.52600012,46.97647359,18.07552664,2244529600,34.85494203,1.622222977,2.287772842
1,4.14,0.44,22.33,4.93,68.32296172,33.72600002,49.00443505,18.44756499,1911611200,36.07732837,1.622222977,2.287772842
1,2.94,0.44,20.31,4.86,72.68609959,35.09650011,52.18828465,18.00471557,2370044900,37.7337734,1.622222977,2.287772842
1,2.79,0.45,20.02,5.44,75.06643438,36.73250008,55.61273172,17.85226844,2704435600,39.58674723,0.118627136,2.706370303
1,3.37,0.45,20.03,5.78,65.65771545,38.14399996,57.0112934,19.27670651,2360682400,40.72229496,0.118627136,2.706370303
0,2.52,0.48,17.85,5.25,62.69293693,39.26300001,58.04147677,20.48452326,1820560000,41.56017167,0.118627136,2.706370303
0,2.92,0.41,17.09,5.1,66.96352786,40.37850008,60.0469531,20.71004706,2221048100,42.82206021,0.118627136,2.706370303
1,2.77,0.41,18.62,5.59,68.85768792,41.52149992,62.32856111,20.71443873,2624366200,44.21234002,1.261583206,1.667476026
